target,dim01,dim02,dim03,dim04,dim05,dim06,dim07,dim08,dim09,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32
20201013-HF20000301_0.jpg,1.0549248,1.195932,1.0922405,-1.1764013,0.717484,-1.2796862,1.3131636,-0.92679036,1.2631527,-1.2933325,1.3395417,1.0086491,1.059442,0.8070993,1.3846235,-1.4110802,-1.0335996,-1.2115046,-1.2615105,1.4286345,-1.1031221,-1.2616613,1.3304853,-1.2191931,-1.0464753,1.2416663,-1.3494607,-1.3426011,0.8066403,-1.4192243,-1.2899045,-1.2328169
20201021-img_00000021 23_0.jpg,1.1714433,0.8740191,1.2397777,-1.148975,-1.35751,-1.1627849,-1.0885507,-1.1647927,1.2236382,-1.2405679,-1.5366622,0.96298134,0.9688819,1.0370791,-1.5466416,0.90416807,-1.0728387,1.4669242,-1.1880786,-1.3984187,-1.1126486,-1.1674399,-1.2083766,-1.0550702,-0.9458334,1.1073664,-0.96591306,1.5132732,1.0766264,1.2332354,1.5854938,1.2796365
20201028-img_00000060 8_0.jpg,-0.0808174,-0.21103907,2.0071275,0.16027983,0.20085967,0.038363107,0.36252055,-0.013270114,2.1156504,-2.1596878,-2.3351552,0.30245787,1.967667,2.133627,-2.4047544,2.4897597,-2.2753785,0.14134829,0.1875501,-2.2888193,-2.1954975,-2.1727734,-0.7727062,0.11920346,-0.2357481,2.1006012,0.44602582,2.2742426,2.2123637,0.40268755,0.28269598,2.3751628
20201026-img_00000033 5_0.jpg,0.109184705,-0.2753493,0.18429485,0.05742437,-0.23854956,0.07747009,-0.0011795566,-0.123786,-0.09457321,0.13134268,-0.11620967,-0.2571069,-0.35048273,-0.095202394,-0.14480136,-0.117066815,0.33506036,0.22757503,-0.13549556,0.004980244,0.22966444,0.12980673,0.076085754,0.0760768,0.1947878,-0.06578979,0.2019879,0.1399067,-0.06632274,-0.25876698,-0.040713497,-0.036604278
20201029-img_00000015 1_0.jpg,0.017250333,0.1132148,-0.16769981,0.08795372,-0.21564144,-0.24445911,-0.23629737,-0.10476251,-0.26131594,0.008651874,-0.1292143,0.22018556,-0.06442561,-0.04967208,0.25911543,0.047037628,0.1494853,-0.22501394,-0.103250146,-0.021360442,-0.055404786,0.064479895,-0.23370421,0.020852739,0.34333798,0.22581686,0.0059942333,-0.38162863,-0.1584986,0.04804336,-0.17292534,0.2597098
20201103-img_00000030 27_0.jpg,-2.1161077,-0.09887196,-0.1910103,-0.34356302,2.086834,-0.5191202,2.03356,-0.16871977,-2.3052847,1.9585752,2.005553,-1.7992082,-0.16564558,0.43309763,-2.0374608,2.2324483,-2.099373,2.062841,-0.0568828,-0.02943533,0.072647355,-0.061007727,-2.367511,-2.0033953,-1.9870313,0.2770735,2.0930486,1.7646301,2.2213855,-2.09538,-0.12100674,-0.8901089
20201016-KF20000702_0.jpg,-1.2923535,-1.2696197,-1.3612068,1.18574,1.223783,0.8465592,1.1860014,-1.5013566,-1.4605721,1.1502622,1.0633575,-0.9454476,-1.4184337,-1.063219,-1.1530863,1.2888796,-1.2230135,1.1295438,1.2230902,-1.3785175,-1.2618418,-1.2052025,-1.5036302,-1.2954292,-1.0884312,1.5004376,1.154851,0.97734773,1.2115426,-1.3245575,-1.4773228,-1.1208942
20201021-img_00000023 21_0.jpg,0.4201893,-0.19948862,0.43359077,-0.06026483,0.0846915,2.5410151,2.6565154,0.4490801,3.0756006,-2.6892982,-0.3705118,-2.5671692,0.0021178126,2.393558,-0.3254744,-2.9261966,0.30959567,2.7767222,-0.050420534,-0.2615298,2.5147998,-0.5282537,2.7676065,0.18358883,-0.124785,-0.5220892,-2.917798,0.07436357,-0.031152526,0.18089753,0.14539415,-0.49142906
20201016-KF20002704_0.jpg,0.42011693,-0.31230703,2.9885798,-0.093826905,2.7149398,3.148307,-0.22012727,0.30516732,2.758059,0.24185044,-0.28291842,0.12163167,-1.893886,-0.4446492,-2.6347919,0.30730748,0.8309039,-0.0011097804,0.2644266,-0.1532386,-0.37674174,-0.63622826,2.7228055,0.37720898,-2.4870985,-2.5537047,-0.24599354,2.5069506,1.4971938,0.5187724,2.5199869,-2.6618538
20201021-img_00000020 4_0.jpg,1.3164006,-1.0563943,-1.1991605,-1.1986165,-1.2580012,-1.3637339,-1.4665906,1.211283,1.2085804,1.2927904,1.20214,1.3076403,1.3221799,-1.3492336,1.2237947,-1.003323,-0.978251,-1.3639688,1.1367818,1.2576576,-1.2854323,-1.1353838,1.2018076,1.3036549,-1.1113092,-1.1687026,1.3202895,1.2052664,-1.2752988,1.2573836,1.1773416,-1.1603922
20201106-img_00000074 60_0.jpg,-1.3200108,-1.3195549,-1.1643629,1.1472288,1.3325394,1.038944,1.0405099,-1.5873325,-1.3929076,1.1415298,1.0403634,-0.72617894,-1.5354614,-1.1144139,-1.3511773,1.4942908,-1.0951706,1.0011681,1.2429597,-1.3564819,-1.2987467,-1.2724025,-1.4887816,-1.1212287,-1.1126387,1.5262121,1.1549109,0.9566239,1.3373559,-1.2375667,-1.3150389,-1.0692853
20201102-img_00000001 21_0.jpg,0.018942157,0.008574598,-0.062483743,0.124838606,-0.13791776,-0.16234954,-0.15742183,-0.037757743,-0.19579345,0.066805966,-0.14887407,0.13245188,0.0001197638,-0.102589756,0.09877153,0.10440395,0.06761095,-0.14857495,-0.088168174,-0.056928948,-0.12214924,0.061817728,-0.21215509,0.025905069,0.13807364,0.11876925,0.051286187,-0.18534333,-0.045483254,0.050011966,-0.08184432,0.13018212
20201030-img_00000017 12_0.jpg,-0.7095098,0.8830763,1.3711755,-1.0881739,0.9290199,1.6595291,1.1239985,-0.9152864,1.7082795,-1.4900769,-1.6917511,-0.98390746,-1.2941332,0.8469326,-1.0831859,-1.6491482,-0.6741423,1.1231687,-1.0616877,-1.4513059,1.078786,0.68821615,1.6304337,-0.9257237,-0.93317735,-1.3323067,-1.7257313,0.99978286,0.9344542,-0.72936535,1.1209061,-1.4382474
20201029-img_00000014 6_0.jpg,-1.6201317,1.9214764,2.0576696,-1.957614,1.8172568,0.47577673,1.99201,0.384433,0.44451204,-0.2614646,-0.5063504,-2.0669887,0.07433568,1.9600713,-1.9940795,-0.4663838,-1.7024809,2.1362028,-2.1348572,-0.18465644,2.1193473,1.7574309,0.45723578,-1.8973438,-1.8577044,-2.1592395,-0.50718486,1.7927803,1.8440589,-1.7965249,1.8662043,-0.7325119
20201026-img_00000037 22_0.jpg,-1.9046595,-0.39804623,0.13852641,-0.26090893,2.0588279,2.48446,2.2498386,-2.1555877,0.55942696,-0.40598622,-0.45911682,-1.83694,-2.5246243,0.045081086,-2.3899,-0.38553342,-1.885124,2.2719269,0.124568835,-2.521251,-0.030681266,-0.6063127,0.31674987,-1.9998211,-2.1464071,-0.022803636,-0.46273667,2.0983434,2.201229,-2.0423462,-0.00149663,-2.534398
20201021-img_00000022 17_0.jpg,-0.05190599,0.15113685,0.08610522,0.035813063,0.0042119864,-0.01968324,-0.102867395,-0.1622224,-0.16566001,-0.010572223,-0.21457112,0.15402448,-0.10821588,-0.054866243,0.0035017426,0.13547866,0.059846506,-0.0887814,-0.14620833,-0.11147968,-0.027696405,0.19245753,-0.088528246,-0.11734712,0.0666837,0.037736915,-0.01232059,-0.07394706,0.03199911,-0.13480292,-0.084075406,0.086833574
20201105-img_00000028 42_0.jpg,1.7567551,-1.4821862,0.49193326,-0.14319955,0.2674756,0.31383204,-1.8746536,1.5870551,1.6052234,1.8948187,1.6255031,1.7971832,0.6342159,-1.8127482,-0.2829041,0.6565607,0.4598822,-1.6845719,1.6409494,1.7042745,-1.7720046,-1.7077559,1.7097293,1.8119991,-1.738425,-1.6357889,1.7827715,1.7433382,-0.68429077,1.7929316,1.843859,-1.7040888
20201021-img_00000021 33_0.jpg,0.021296106,0.17199098,-0.014798931,0.0054411935,-0.27429715,-0.15877694,-0.21703428,-0.14214382,-0.2911735,-0.041997656,-0.27948058,0.16912565,-0.017641542,-0.029834444,0.23660553,0.06958795,0.18528797,-0.26041332,-0.22172382,-0.14654386,0.012848367,0.25007957,-0.2519,-0.024694096,0.32023484,0.20083033,-0.13376686,-0.3105908,-0.054619282,-0.033197127,-0.14624333,0.2936507
20201104-img_00000011 33_0.jpg,-0.016426789,0.18343028,0.062438864,0.06119452,-0.13169472,-0.10993658,-0.342952,-0.045530353,-0.4012679,0.17647627,-0.14486216,0.24396966,-0.012607577,-0.13308713,0.144188,0.2892336,0.08966909,-0.32649565,-0.14454272,-0.02366504,-0.11087012,0.21302511,-0.2223127,-0.003914561,0.22395015,0.11383651,0.07426287,-0.26384166,-0.012882368,0.0034319756,-0.1406471,0.3068476
20201021-img_00000021 26_0.jpg,0.1097141,0.0059756357,-0.07290362,0.17625977,-0.17890295,-0.11232586,-0.22960624,-0.0024216466,-0.05723055,-0.08456758,-0.09001968,0.21797067,0.00674974,-0.04968862,0.18857142,0.08446354,0.24007566,-0.28966793,-0.0040064487,0.035054214,-0.048690736,0.06270414,-0.1282845,0.185972,0.34085032,0.1307951,-0.026032016,-0.3078656,-0.13624741,0.17269124,-0.117986836,0.26845723
20201020-img_00000018 2_0.jpg,0.11025864,0.055746328,-0.1947689,0.20246856,-0.31163985,-0.134657,-0.32877705,-0.13691919,-0.08230374,-0.106763005,-0.1846259,0.18052655,-0.01299467,-0.13151573,0.30631375,-0.115895376,0.20812078,-0.25793532,0.046267796,-0.09830009,-0.10149446,0.025598327,-0.069406256,0.16237839,0.3560786,0.19559063,-0.13476731,-0.2986603,-0.19784354,0.107941955,-0.22744498,0.42949972
20201102-img_00000035 17_0.jpg,1.2734172,-1.3275247,-1.1508473,1.4002414,-1.1873853,0.75020015,1.2799273,1.3074958,1.1339586,-1.3639711,1.2089058,-1.2452186,1.2412144,1.3163744,1.2738141,-1.2074424,1.438338,1.2515457,1.158652,1.134998,1.3098054,-1.2397271,0.80452114,1.2948945,1.4762126,1.2952064,-1.2454499,-1.4538263,-1.2637794,1.2540644,-1.3009559,1.3672869
20201022-img_00000026 19_0.jpg,1.279165,-1.1601872,1.6993378,1.4900895,1.5835658,1.6695534,-1.2472614,1.1046019,1.0267591,1.2942964,1.0748006,1.2568607,-0.5935683,-1.2806499,-1.5326322,1.7889727,1.8209493,-1.161361,1.2070255,1.1455228,-1.2884601,-1.2642702,1.0852928,1.3002164,-1.1020827,-0.9666263,1.1336918,1.0319473,0.24879983,1.3670636,1.194096,-1.1609942
20201103-img_00000025 22_0.jpg,0.024874186,0.04194742,-0.16874917,0.20877434,-0.25233102,-0.10213501,-0.12246228,-0.1859848,-0.1899593,-0.17660739,-0.30508026,0.1091522,-0.17120063,-0.07369926,0.37181997,-0.052631184,0.18449117,-0.14139953,-0.031031208,-0.18727672,-0.09750156,0.09470636,-0.18655613,0.012716862,0.49328914,0.3337742,-0.24964082,-0.42859903,-0.09321752,0.060999803,-0.34925997,0.40769005
20201104-img_00000003 31_0.jpg,-0.11551695,0.17965029,0.042949244,0.06102519,-0.021402601,-0.09639599,-0.081754334,-0.14145248,-0.26828304,-0.09237944,-0.2624414,0.09303438,-0.09446541,0.067338504,0.096575536,0.053220637,0.057484955,-0.09710153,-0.12569398,-0.17944765,0.003301921,0.21573322,-0.20012297,-0.052585505,0.29932007,0.19438682,-0.05991659,-0.32574287,0.049358204,-0.039007142,-0.25328997,0.28912944
20201103-img_00000006 22_0.jpg,1.2591385,-1.2695075,-1.6708086,-1.3115474,-1.706227,-1.5372441,-1.2786789,1.1161371,1.192209,1.1367732,1.1302247,1.3031296,1.4381446,-1.2756776,1.5757631,-1.3955332,-1.1301,-1.3445874,1.2597412,1.1006571,-1.291083,-1.193644,1.1609554,1.289795,-1.0094304,-1.0342453,1.1995828,0.99763936,-1.5640577,1.2370152,0.9475809,-1.0171249
20201104-img_00000054 9_0.jpg,-0.057879988,0.07006321,-0.10743429,0.33150935,-0.09777419,0.017187081,-0.18215148,-0.22055702,-0.34407228,-0.14307797,-0.28689542,0.14563246,-0.1823144,-0.054721817,0.21198583,0.09534801,0.3420829,-0.22600628,-0.08858127,-0.276916,-0.06885264,0.14048147,-0.30716416,0.031601343,0.51207966,0.43397135,-0.19904535,-0.46136397,-0.12643825,-0.026088089,-0.3956613,0.33227527
20201021-img_00000023 25_0.jpg,0.18464628,-0.03269769,-0.089232095,0.022200625,-0.23321271,-0.13293295,-0.42652464,-0.16221209,-0.14450443,0.07355293,-0.22684821,0.42660323,-0.08672348,-0.29714054,0.202844,0.044584353,0.17228091,-0.52010894,0.023956656,-0.05695919,-0.3307189,0.004326096,-0.056111775,0.16175923,0.24670671,0.14074335,-0.03530121,-0.20425749,-0.13395156,0.18132848,-0.15542884,0.14505845
20201021-img_00000025 2_0.jpg,0.16116616,-2.3248293,0.27747297,1.6576941,2.391254,1.9635589,-0.22601207,-0.28199407,-0.03822852,2.1310427,2.0444853,0.39566973,-1.84803,-2.0525076,-2.3665545,2.5062532,0.09109512,-0.037028022,2.319882,-0.045267764,-2.3372037,-2.337806,-0.08078712,0.2443596,-2.1530983,0.24279934,2.1288006,1.9744136,1.4407253,0.27503368,0.16058631,-2.2646837
20201019-img_00000012 3_0.jpg,0.08945158,0.0899193,-0.07647622,0.059166547,-0.23575488,-0.14138879,-0.14046624,-0.10647821,-0.14731038,-0.2120605,-0.27912098,0.18608771,-0.06732936,0.012852762,0.32534292,-0.08322457,0.20985094,-0.21046162,-0.12783273,-0.109669566,0.008956052,0.17223293,-0.14653441,0.054594725,0.40046328,0.15929097,-0.14922082,-0.40671954,-0.15732685,0.029522497,-0.21809049,0.37956077
20201007-KF20002201_0.jpg,0.06536915,0.12903418,-0.005711263,0.028757816,-0.19803981,-0.16838455,-0.21285841,-0.23156449,-0.06211503,-0.16588788,-0.33057293,0.25246844,-0.11650816,0.011405247,0.21000092,-0.09423347,0.16544025,-0.20157886,-0.16301298,-0.0632156,0.063343994,0.14434776,-0.024367029,0.052119367,0.3271463,0.10143378,-0.15834217,-0.31410217,-0.10946037,0.086000875,-0.08550464,0.22294812
20201022-img_00000028 21_0.jpg,1.2297251,-1.1147218,-1.0002729,1.1698202,-1.0919302,0.3819519,1.2507843,1.167608,1.1534498,-1.369248,1.0764866,-1.1466644,1.1334696,1.2667104,1.1492702,-1.287142,1.2162806,1.1850315,0.9822665,0.97084415,1.2606989,-1.1301255,0.7611299,1.2062265,1.3527985,1.0597254,-1.151848,-1.2690291,-1.2311966,1.132373,-1.1602452,1.1568329
20201019-img_00000013 21_0.jpg,-1.1233084,1.3740585,1.0840614,-1.263959,0.97249734,-1.5495392,1.074434,1.4606322,-1.5108844,1.2496281,1.1946602,-1.1822363,1.4997851,1.4708571,-0.9152529,1.341583,-1.2079984,1.0062332,-1.4111971,1.447213,1.3507674,1.405935,-1.4765944,-1.233108,-0.9378961,-1.0256447,1.3087759,0.8963423,1.0109944,-1.2568234,1.0960003,0.7879072
20201104-img_00000010 33_0.jpg,-1.1738212,1.2650323,1.0410668,-1.2349508,1.1008474,-1.3474607,1.0751094,1.2841502,-1.5584785,1.3918257,1.1739547,-1.1929634,1.3473159,1.2310532,-1.084946,1.4394476,-1.2736742,1.0921165,-1.4078304,1.2505574,1.1697179,1.3125931,-1.3534883,-1.2352563,-1.0883607,-1.0623184,1.3743118,1.1159446,1.1663767,-1.3059036,1.0551054,0.46291238
20201022-img_00000030 16_0.jpg,-0.03281756,0.14255491,-0.11980925,0.1941508,-0.19376414,-0.2249943,-0.20350178,-0.06277526,-0.28629678,-0.04334497,-0.16032681,0.12925704,0.069259904,0.051213913,0.2685526,0.0912387,0.20449147,-0.18529227,-0.057396077,-0.008147,0.025893642,0.17445107,-0.15002549,0.028501712,0.3972106,0.23820794,-0.08734985,-0.39832476,-0.07096003,-0.0011864778,-0.20719008,0.38291907
20201103-img_00000027 27_0.jpg,-0.14054085,0.12756784,-0.1063347,0.040311147,-0.10453961,-0.14618367,-0.15795791,-0.11704004,-0.31918615,0.050343722,-0.1384641,0.09310401,-0.098947644,-0.07520128,0.032059077,0.23790175,0.115527295,-0.118270986,-0.07247432,-0.10595135,-0.15979564,0.11689323,-0.30002877,-0.06342414,0.23731737,0.21180841,0.10334372,-0.21701646,0.029118536,-0.12163542,-0.18634516,0.18920171
20201016-KF20001202_0.jpg,0.10377188,0.12766267,-0.01680629,0.19511381,-0.22601092,-0.10955736,-0.2710301,-0.04679659,-0.12550978,-0.07973413,-0.21905121,0.17591377,-0.03897187,-0.09418042,0.20764281,0.013948066,0.32108277,-0.314542,-0.050253928,-0.051461175,-0.034347534,0.12475103,-0.15764923,0.11148712,0.42342183,0.1490329,-0.07547755,-0.3122547,-0.14169064,0.17255959,-0.14062043,0.32992035
20201019-img_00000011_0.jpg,0.035393417,0.12337229,-0.054684214,0.15602766,-0.26685512,-0.13773763,-0.2536945,-0.092142135,-0.29893625,-0.05157055,-0.18981087,0.2572489,-0.0155470455,-0.09017409,0.30979955,0.03355249,0.22691531,-0.24011342,-0.09411376,-0.065546475,-0.032055754,0.1486728,-0.21682635,0.11721486,0.40745783,0.19770543,-0.10988667,-0.37873688,-0.15025748,0.049914487,-0.27864575,0.43790004
20201020-img_00000016 9_0.jpg,1.8166178,-1.5352151,0.48283795,-0.23237771,0.22798747,0.20623718,-2.0857,1.522379,1.7560003,1.747028,1.4225425,1.8838527,0.514531,-1.9053506,-0.2762359,0.55152863,0.5994316,-1.8322687,1.6574894,1.622587,-1.9060241,-1.7428609,1.775591,1.8806338,-1.6513458,-1.5812166,1.6418587,1.6163813,-0.8539828,1.9192448,1.7894949,-1.7628568
20201020-img_00000016 13_0.jpg,0.025196772,0.22837111,-0.16572787,-0.1503575,-0.33978257,-0.2934067,-0.31208056,-0.1358898,-0.1374385,-0.10865679,-0.35415035,0.30426547,-0.03291894,0.008327343,0.25957698,-0.07920268,0.11397685,-0.241722,-0.16202898,-0.023422446,0.04273173,0.2611699,-0.16436316,0.008734019,0.37475178,0.049950555,-0.15423897,-0.31726333,-0.046836346,0.06664701,-0.13882653,0.34075263
20201029-img_00000002 4_0.jpg,1.2116345,-1.1537501,-1.033145,1.3201543,-1.0570151,0.7447768,1.1322349,1.0588368,1.152633,-1.308341,1.0431067,-1.1307596,1.0242776,1.2217121,1.1251953,-1.2629653,1.2251204,1.1903433,1.0969834,0.8663032,1.1105881,-1.2014945,0.8082842,1.2259994,1.4145511,1.270399,-1.1224644,-1.4600669,-1.1431173,1.1030897,-1.3461871,1.0399102
20201030-img_00000050 9_0.jpg,-1.0681407,1.4058795,1.1095765,-1.3198249,1.0140171,-1.2647471,1.0007808,1.3483219,-1.4726444,1.1918907,1.0944074,-1.1807518,1.4116211,1.36708,-1.001594,1.3208778,-1.1302651,0.9466321,-1.4568559,1.3451918,1.3452529,1.4457836,-1.2463394,-1.1922907,-0.9448765,-1.0489581,1.2234509,0.9129708,1.1681417,-1.2165006,1.090755,0.6974514
20201103-img_00000012 22_0.jpg,1.2617553,-0.9320387,-1.4826441,-1.3886929,-1.6509811,-1.5197463,-1.3392975,1.0572555,1.3287129,1.0087904,0.9800272,1.2566273,1.3310462,-1.2372661,1.5131881,-1.329293,-1.0923145,-1.3944473,1.2211382,1.0471255,-1.2227997,-1.0148628,1.2628714,1.305931,-1.0110619,-1.1000363,1.1389116,1.0152285,-1.3621669,1.2224009,0.96849245,-1.0246936
20201027-img_00000041 3_0.jpg,-0.84689975,0.91487837,1.4191687,-1.1237165,1.0673387,1.6949744,1.1699772,-0.95498544,1.5714252,-1.2884315,-1.5460073,-1.0240295,-1.2297525,0.88663405,-1.2229837,-1.4842727,-0.75131655,1.2545022,-1.1477447,-1.3653266,1.0486594,0.72737724,1.5440634,-0.97391814,-1.1156907,-1.2983807,-1.6105248,1.1770815,1.0861081,-0.91716737,1.1726179,-1.4471946
20201102-img_00000033 16_0.jpg,-0.1468048,0.16343817,-0.097228155,0.14350234,-0.07644569,-0.24986163,-0.13270094,-0.13001616,-0.38423234,-0.049033888,-0.19475159,0.10568622,-0.15745352,-0.008314521,0.12421489,-0.008975739,0.061298657,-0.14169872,-0.17281598,-0.1769538,-0.043727726,0.21211196,-0.31983784,-0.10838312,0.33354318,0.25973153,-0.008032304,-0.30483967,0.0025353865,-0.12461136,-0.2544778,0.34877193
20201106-img_00000043 60_0.jpg,-0.0068456475,0.10745141,-0.057398655,0.09014274,-0.119467534,-0.2690994,-0.2416325,-0.07167727,-0.2397229,-0.024098376,-0.25387335,0.24192712,-0.09674717,-0.09549852,0.20446803,0.07127905,0.052894913,-0.21656774,-0.08833266,-0.059002597,-0.075080276,0.12472556,-0.20890556,0.019199958,0.21987842,0.07016919,0.010978846,-0.26413757,0.0070287324,0.01679388,-0.08827652,0.18612036
20201022-img_00000029 6_0.jpg,1.1212158,-1.0296612,-1.0862373,1.2257385,-1.1133426,0.541466,1.3347677,1.1091522,0.9811402,-1.430233,0.94954467,-1.2130238,1.0946856,1.3786807,1.1831504,-1.2215704,1.2298366,1.3184607,0.95796996,1.0315917,1.3408161,-1.0418442,0.62814975,1.1612624,1.5629708,1.3022527,-1.1676818,-1.5748252,-1.1706197,1.1262963,-1.2299349,1.3843324
20201029-img_00000030 3_0.jpg,0.122195974,0.0032488264,-0.08380305,0.27451038,-0.1996305,-0.14437312,-0.19462633,-0.07977609,-0.17942522,-0.099488825,-0.13248214,0.25261435,-0.031314284,-0.077745244,0.16760464,0.09043918,0.37432498,-0.22895995,0.025369303,-0.012661529,-0.031273343,0.049132634,-0.13898975,0.17751673,0.44326225,0.30902597,-0.121979386,-0.38599455,-0.16593537,0.13837427,-0.30503032,0.35284117
20201104-img_00000011 34_0.jpg,1.1846285,1.0765157,1.0651807,-1.4101847,-1.2283977,1.2815938,-1.0626018,1.0557165,1.2819304,1.1941063,-1.2068908,1.2512003,0.9907258,-0.961076,-1.0897005,1.2889979,1.30294,-1.1762989,1.1356101,-1.3517019,1.1683477,1.3701782,1.2501498,1.0975988,-1.0854926,1.2379563,-1.0196953,1.335011,-0.9863601,-1.1392677,1.2159525,-1.219905
20201028-img_00000057_0.jpg,0.11784049,0.014715518,0.1491177,-0.27631885,0.08115181,-0.023949549,0.27602026,-0.20836496,0.016384367,-0.089405626,0.07703056,-0.23501584,-0.22427303,0.25093344,0.3545731,-0.06940022,-0.20826891,0.13463987,0.07487182,-0.27494973,-0.15975036,-0.12480755,-0.027079528,-0.13943218,0.1653428,0.061549634,-0.042968623,0.25692624,0.042080462,-0.0004333284,0.14089596,-0.067337595
20201102-img_00000028 15_0.jpg,1.3097544,1.3531613,1.1420214,-1.3711609,-1.2088332,1.1672806,-0.98660517,1.1879207,1.2004391,1.1584415,-1.1024234,1.2784698,0.98727274,-0.96795505,-0.8997379,1.0617259,1.264474,-1.0983804,1.2527761,-1.3069776,1.1043649,1.2463368,1.2561625,1.1686138,-1.037983,1.2787338,-1.1961325,1.2963313,-1.2763556,-1.2341058,1.265459,-1.3123515
20201019-img_00000012 10_0.jpg,-0.7998344,-0.7506658,-2.5507808,2.4365008,-0.8091671,-0.5146486,-0.70777416,1.0510526,-0.74386656,-1.1315974,1.2761196,2.6200106,-0.99927884,-2.7798214,-0.6391855,0.8396819,1.9676068,0.60558033,-2.2507107,2.311028,-0.6324557,0.8525344,-2.4423223,-2.6556072,0.8613321,-2.4171484,0.90605026,-1.3812712,0.95977265,2.5955865,-2.4895773,2.2819579
20201022-img_00000029 20_0.jpg,0.22338142,0.04811383,0.0039702537,-0.25018278,0.19683851,-0.04481947,0.3620485,-0.0212753,-0.1277742,-0.08819793,0.14440471,-0.16656882,-0.25779605,0.18589132,0.33255473,-0.18787917,-0.112922385,0.09664383,0.017801428,-0.24321656,-0.28755215,-0.11247467,-0.035416562,-0.20592117,0.21689217,0.008093724,-0.02907067,0.19760664,-0.034817882,0.058008756,-0.00046216376,0.026954677
20201016-KF20001302_0.jpg,1.2995571,1.3300525,1.2079219,-1.3002398,-1.2527568,1.1832222,-1.1118941,1.051202,1.2991025,1.2610962,-1.2511525,1.2356578,1.0195663,-0.9625691,-1.0280751,1.2151512,1.288317,-1.091575,1.3318309,-1.1991524,1.2665062,1.2769132,1.3344355,1.2473271,-1.1198971,1.4185026,-1.1859423,1.2233493,-1.1806865,-1.0964916,1.3104322,-1.3600161
20201106-img_00000023 53_0.jpg,1.4126811,1.1221043,1.0886446,-1.4089289,-1.3061924,1.209675,-1.1302278,1.153527,1.1442578,1.2442083,-1.2457334,1.2481595,1.1510311,-1.0701058,-1.0993783,1.1578451,1.4066378,-1.2253987,1.1905515,-1.1981505,1.1356068,1.3224521,1.2474301,1.1988685,-1.057992,1.1965692,-1.0827903,1.251935,-1.2600977,-1.2624346,1.1518655,-1.1512777
20201028-img_00000057 10_0.jpg,0.07818814,-0.093763284,0.12402851,-0.32381737,0.108995125,0.0925503,0.25519714,-0.13775098,-0.011261183,0.012400345,0.00782509,-0.303501,-0.1397748,0.2654949,0.27194765,-0.037930764,-0.10660215,0.051963728,0.045967992,-0.19277665,-0.2790504,-0.08807253,-0.044568233,-0.22152841,0.118096635,0.087073036,0.07090964,0.21576428,0.06512879,-0.049514063,0.09464804,-0.013451924
20201021-img_00000024 10_0.jpg,-0.05622386,-0.07539627,0.16320737,-0.16562098,0.0972993,0.11645945,0.28192037,-0.1141575,-0.15291001,-0.121643506,0.10509996,-0.3447795,-0.0885773,0.25923195,0.21051311,-0.09479991,-0.25717813,-0.025521718,0.07779821,-0.12433156,0.018581131,-0.099011526,0.02944423,-0.09253031,-0.070848145,0.089138396,0.13208397,0.04373085,0.16043961,0.01715012,0.060583696,-0.14100552
20201106-img_00000005 50_0.jpg,0.012077915,-0.12562765,-0.11867404,-0.071860604,0.08490136,0.05226772,0.10535621,0.05332469,-0.2819757,-0.07861888,0.09071025,-0.1577984,0.046168074,0.14019349,0.08801836,-0.051532056,-0.082306676,-0.06265381,-0.11477872,-0.10610052,-0.16871583,-0.06636671,-0.00072756136,-0.17371814,0.024233932,-0.120573856,0.2632627,0.010260496,0.120043926,-0.04245728,-0.0980417,0.10197488
20201102-img_00000020 16_0.jpg,-1.1469216,-1.300574,-1.0901033,1.1014427,-0.32069886,-1.1975172,-1.1885947,-1.3361248,1.3076674,1.3345835,-1.2841487,1.2643261,-1.3933724,-1.1870942,-0.93732464,1.2191998,0.17308463,1.2110941,-1.1495129,1.0354774,-1.2877445,0.8367987,-1.1850778,-1.2027837,1.3152007,-1.1897024,1.2335554,0.6017814,1.2970535,1.1542708,-1.1319952,1.0084442
20201021-img_00000020 22_0.jpg,1.455563,1.3280679,-1.20996,0.91745085,0.9378344,-1.0167753,1.2456672,1.4828709,-1.0339391,-1.2638627,1.2952253,1.3398685,-1.1338801,-1.3209748,1.0921891,-1.1221677,1.3214003,1.0784333,-0.8975964,0.9850563,-1.1963289,-0.9977591,-1.1314617,-1.2612418,1.1604873,-1.0599935,-1.2814773,-1.0075078,-1.3176392,1.0750465,-1.1307527,1.1806731
20201028-img_00000055_0.jpg,-0.106017485,-0.23834103,-0.02944941,-0.12486313,0.017756142,0.002661342,0.07839628,-0.19921738,-0.19147953,-0.045416735,-0.0045393277,-0.30605605,0.052647084,0.28327516,0.103545554,-0.023532158,-0.25746748,-0.03355169,0.025104675,-0.074700594,-0.08037895,-0.07282332,0.080457576,-0.035650935,0.026249565,0.016659193,0.24966854,0.085825615,0.14148839,-0.1577301,0.0051082345,0.031180026
